filename,qseqid,qlen,saccver,pident,qcovs,length,evalue,bitscore,parsed_nams,manually_edited_nams,samp,Experiment,Sample_type,Sample_name,Time,DNA_ng_µL (nanodrop),Extraction_kit,Volume stored in DD >10µL,Volume available µL,Novogene Amount required 200ng,suspected low amount,Novogene metagenomics requirements: 10 ng/uL and 200 ng amount,counts,n,gene_prop
data/blast_output_non_GG/output//C184__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_738336_1,25.51,37,243,1e-4,48.1,DEEThydrolase,DEET hydrolase,C184,2,River_water,BT_CB_DNA_D28,D28,40.66,Dneasy PowerBiofilm (QIAGEN),ok,NA,609.9,NA,NA,1093580,40,0.0036577113699957937
data/blast_output_non_GG/output//C201__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1398559_1,25.1,38,243,1e-8,61.2,DEEThydrolase,DEET hydrolase,C201,2,Filtrated_wastewater,BT_UF_DNA_D11,D11,16.32,Dneasy PowerBiofilm (QIAGEN),ok,NA,244.8,x,NA,1736912,140,0.008060281695330563
data/blast_output_non_GG/output//C206__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1727045_1,25.93,38,243,1e-4,48.5,DEEThydrolase,DEET hydrolase,C206,2,Filtrated_wastewater,BT_UF_DNA_D23,D23,12.95,Dneasy PowerBiofilm (QIAGEN),ok,NA,194.25,x,NA,1643261,105,0.006389733584622285
data/blast_output_non_GG/output//A07__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_62023_1,29.34,38,242,6e-15,80.1,DEEThydrolase,DEET hydrolase,A07,1,Biofilm,WW00_R3_DNA_Dfinal,Week4,19.4,PowerBiofilm DNA (MO BIO),ok,NA,291,NA,NA,1887308,94,0.0049806390901750005
data/blast_output_non_GG/output//A15__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1911664_2,27.27,37,242,1e-7,58.5,DEEThydrolase,DEET hydrolase,A15,1,Biofilm,WW00_R4_DNA_Dfinal,Week4,70.3,PowerBiofilm DNA (MO BIO),ok,NA,1054.5,NA,NA,1921388,109,0.005672982239922389
data/blast_output_non_GG/output//A15__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_824863_1,25.21,37,242,0.003,44.3,DEEThydrolase,DEET hydrolase,A15,1,Biofilm,WW00_R4_DNA_Dfinal,Week4,70.3,PowerBiofilm DNA (MO BIO),ok,NA,1054.5,NA,NA,1921388,109,0.005672982239922389
data/blast_output_non_GG/output//A19__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_404682_1,29.34,37,242,9e-15,79.7,DEEThydrolase,DEET hydrolase,A19,1,Wastewater,BT_WW_DNA_W3,Week3,42.6,PowerBiofilm DNA (MO BIO),ok,NA,639,NA,NA,2080831,147,0.007064485294577023
data/blast_output_non_GG/output//C141__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_978714_1,29.75,37,242,5e-15,80.1,DEEThydrolase,DEET hydrolase,C141,2,Biofilm,WW30_R1_DNA_D29,Day29,289.48,Dneasy PowerBiofilm (QIAGEN),ok,NA,4342.200000000001,NA,NA,1386999,117,0.008435478324065122
data/blast_output_non_GG/output//C147__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_819370_2,30.99,38,242,1e-16,84.7,DEEThydrolase,DEET hydrolase,C147,2,Biofilm,WW00_R2_DNA_D29,Day29,146.18,Dneasy PowerBiofilm (QIAGEN),ok,NA,2192.7000000000003,NA,NA,1383306,59,0.004265144516108511
data/blast_output_non_GG/output//C162__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_342769_4,23.14,66,242,8e-4,46.2,DEEThydrolase,DEET hydrolase,C162,2,Wastewater,BT_WW_DNA_D04,D04,703.63,Dneasy PowerBiofilm (QIAGEN),ok,NA,10554.45,NA,NA,1127844,104,0.009221133419160806
data/blast_output_non_GG/output//C168__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_952876_11,23.14,66,242,0.001,46.2,DEEThydrolase,DEET hydrolase,C168,2,Wastewater,BT_WW_DNA_D18,D18,405.21,Dneasy PowerBiofilm (QIAGEN),ok,NA,6078.15,NA,NA,1747742,161,0.00921188596486209
data/blast_output_non_GG/output//C200__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_204609_2,26.45,37,242,1e-7,58.9,DEEThydrolase,DEET hydrolase,C200,2,Filtrated_wastewater,BT_UF_DNA_D09,D09,22.43,Dneasy PowerBiofilm (QIAGEN),ok,NA,336.45,NA,NA,1553407,78,0.005021221096596063
data/blast_output_non_GG/output//A07__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_791966_1,30.29,38,241,3e-15,80.5,DEEThydrolase,DEET hydrolase,A07,1,Biofilm,WW00_R3_DNA_Dfinal,Week4,19.4,PowerBiofilm DNA (MO BIO),ok,NA,291,NA,NA,1887308,94,0.0049806390901750005
data/blast_output_non_GG/output//A13__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1414132_1,28.63,37,241,4e-15,79.7,DEEThydrolase,DEET hydrolase,A13,1,Biofilm,WW80_R1_DNA_Dfinal,Week4,19.1,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,286.5,NA,NA,1573974,97,0.006162744746736604
data/blast_output_non_GG/output//A14__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1474866_1,26.56,38,241,2e-11,68.2,DEEThydrolase,DEET hydrolase,A14,1,Biofilm,WW10_R2_DNA_Dfinal,Week4,20.2,PowerBiofilm DNA (MO BIO),ok,NA,303,NA,NA,1292740,77,0.005956340795519595
data/blast_output_non_GG/output//A19__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_194510_1,27.8,38,241,1e-11,70.5,DEEThydrolase,DEET hydrolase,A19,1,Wastewater,BT_WW_DNA_W3,Week3,42.6,PowerBiofilm DNA (MO BIO),ok,NA,639,NA,NA,2080831,147,0.007064485294577023
data/blast_output_non_GG/output//C141__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1046706_2,29.88,38,241,4e-15,79.7,DEEThydrolase,DEET hydrolase,C141,2,Biofilm,WW30_R1_DNA_D29,Day29,289.48,Dneasy PowerBiofilm (QIAGEN),ok,NA,4342.200000000001,NA,NA,1386999,117,0.008435478324065122
data/blast_output_non_GG/output//C143__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_153075_1,29.46,38,241,9e-15,78.6,DEEThydrolase,DEET hydrolase,C143,2,Biofilm,WW80UF_R1_DNA_D29,Day29,105.38,Dneasy PowerBiofilm (QIAGEN),ok,NA,1580.6999999999998,NA,NA,1205958,56,0.004643611137369627
data/blast_output_non_GG/output//C145__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_448456_1,29.46,38,241,1e-15,80.9,DEEThydrolase,DEET hydrolase,C145,2,Biofilm,WW30UF_R1_DNA_D29,Day29,180.44,Dneasy PowerBiofilm (QIAGEN),ok,NA,2706.6,NA,NA,1601511,83,0.005182605676764007
data/blast_output_non_GG/output//C145__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1924892_2,26.97,38,241,1e-11,69.3,DEEThydrolase,DEET hydrolase,C145,2,Biofilm,WW30UF_R1_DNA_D29,Day29,180.44,Dneasy PowerBiofilm (QIAGEN),ok,NA,2706.6,NA,NA,1601511,83,0.005182605676764007
data/blast_output_non_GG/output//C146__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1579390_1,28.22,38,241,3e-13,74.7,DEEThydrolase,DEET hydrolase,C146,2,Biofilm,WW30_R2_DNA_D29,Day29,127.19,Dneasy PowerBiofilm (QIAGEN),ok,NA,1907.85,NA,NA,1485163,93,0.006261938925222349
data/blast_output_non_GG/output//C147__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_743080_2,26.56,38,241,1e-11,68.9,DEEThydrolase,DEET hydrolase,C147,2,Biofilm,WW00_R2_DNA_D29,Day29,146.18,Dneasy PowerBiofilm (QIAGEN),ok,NA,2192.7000000000003,NA,NA,1383306,59,0.004265144516108511
data/blast_output_non_GG/output//C155__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_2450825_1,26.56,38,241,1e-10,67,DEEThydrolase,DEET hydrolase,C155,2,Biofilm,WW00_R3_DNA_D29,Day29,118.29,Dneasy PowerBiofilm (QIAGEN),ok,NA,1774.3500000000001,NA,NA,1734598,76,0.004381418634173451
data/blast_output_non_GG/output//C162__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_312825_1,29.46,38,241,5e-15,79.3,DEEThydrolase,DEET hydrolase,C162,2,Wastewater,BT_WW_DNA_D04,D04,703.63,Dneasy PowerBiofilm (QIAGEN),ok,NA,10554.45,NA,NA,1127844,104,0.009221133419160806
data/blast_output_non_GG/output//C162__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1018039_1,29.46,38,241,4e-14,76.6,DEEThydrolase,DEET hydrolase,C162,2,Wastewater,BT_WW_DNA_D04,D04,703.63,Dneasy PowerBiofilm (QIAGEN),ok,NA,10554.45,NA,NA,1127844,104,0.009221133419160806
data/blast_output_non_GG/output//C167__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_298579_1,29.46,38,241,7e-15,79.3,DEEThydrolase,DEET hydrolase,C167,2,Wastewater,BT_WW_DNA_D16,D16,385.3,Dneasy PowerBiofilm (QIAGEN),ok,NA,5779.5,NA,NA,1775328,152,0.008561798157861534
data/blast_output_non_GG/output//C168__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_274149_1,29.46,38,241,3e-15,80.9,DEEThydrolase,DEET hydrolase,C168,2,Wastewater,BT_WW_DNA_D18,D18,405.21,Dneasy PowerBiofilm (QIAGEN),ok,NA,6078.15,NA,NA,1747742,161,0.00921188596486209
data/blast_output_non_GG/output//C172__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1192134_1,28.63,37,241,2e-14,78.2,DEEThydrolase,DEET hydrolase,C172,2,Wastewater,BT_WW_DNA_D28,D28,441.08,Dneasy PowerBiofilm (QIAGEN),ok,NA,6616.2,NA,NA,1557121,167,0.010724921184673511
data/blast_output_non_GG/output//C172__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1245471_2,26.97,38,241,2e-12,73.2,DEEThydrolase,DEET hydrolase,C172,2,Wastewater,BT_WW_DNA_D28,D28,441.08,Dneasy PowerBiofilm (QIAGEN),ok,NA,6616.2,NA,NA,1557121,167,0.010724921184673511
data/blast_output_non_GG/output//C172__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_379769_4,24.9,37,241,0.098,40,DEEThydrolase,DEET hydrolase,C172,2,Wastewater,BT_WW_DNA_D28,D28,441.08,Dneasy PowerBiofilm (QIAGEN),ok,NA,6616.2,NA,NA,1557121,167,0.010724921184673511
data/blast_output_non_GG/output//C201__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1568889_1,29.46,38,241,4e-15,80.1,DEEThydrolase,DEET hydrolase,C201,2,Filtrated_wastewater,BT_UF_DNA_D11,D11,16.32,Dneasy PowerBiofilm (QIAGEN),ok,NA,244.8,x,NA,1736912,140,0.008060281695330563
data/blast_output_non_GG/output//C201__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_542318_1,29.88,38,241,4e-15,80.1,DEEThydrolase,DEET hydrolase,C201,2,Filtrated_wastewater,BT_UF_DNA_D11,D11,16.32,Dneasy PowerBiofilm (QIAGEN),ok,NA,244.8,x,NA,1736912,140,0.008060281695330563
data/blast_output_non_GG/output//A07__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1392232_1,31.67,36,240,1e-20,98.2,DEEThydrolase,DEET hydrolase,A07,1,Biofilm,WW00_R3_DNA_Dfinal,Week4,19.4,PowerBiofilm DNA (MO BIO),ok,NA,291,NA,NA,1887308,94,0.0049806390901750005
data/blast_output_non_GG/output//A07__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1921782_2,20.83,37,240,0.029,41.6,DEEThydrolase,DEET hydrolase,A07,1,Biofilm,WW00_R3_DNA_Dfinal,Week4,19.4,PowerBiofilm DNA (MO BIO),ok,NA,291,NA,NA,1887308,94,0.0049806390901750005
data/blast_output_non_GG/output//C141__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_429944_1,22.92,66,240,0.001,45.8,DEEThydrolase,DEET hydrolase,C141,2,Biofilm,WW30_R1_DNA_D29,Day29,289.48,Dneasy PowerBiofilm (QIAGEN),ok,NA,4342.200000000001,NA,NA,1386999,117,0.008435478324065122
data/blast_output_non_GG/output//C158__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1006556_1,25,37,240,2e-7,57.8,DEEThydrolase,DEET hydrolase,C158,2,Biofilm,WW00_R4_DNA_D29,Day29,78.17,Dneasy PowerBiofilm (QIAGEN),ok,NA,1172.55,NA,NA,1781863,71,0.003984593652822916
data/blast_output_non_GG/output//A02__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_989096_1,23.85,37,239,0.001,45.8,DEEThydrolase,DEET hydrolase,A02,1,Biofilm,WW80_R2_DNA_Dfinal,Week4,20.4,PowerBiofilm DNA (MO BIO),ok,NA,306,NA,NA,1761903,98,0.005562167724329887
data/blast_output_non_GG/output//A07__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1121295_1,26.36,37,239,2e-6,54.7,DEEThydrolase,DEET hydrolase,A07,1,Biofilm,WW00_R3_DNA_Dfinal,Week4,19.4,PowerBiofilm DNA (MO BIO),ok,NA,291,NA,NA,1887308,94,0.0049806390901750005
data/blast_output_non_GG/output//A07__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_350973_1,24.27,37,239,5e-4,47,DEEThydrolase,DEET hydrolase,A07,1,Biofilm,WW00_R3_DNA_Dfinal,Week4,19.4,PowerBiofilm DNA (MO BIO),ok,NA,291,NA,NA,1887308,94,0.0049806390901750005
data/blast_output_non_GG/output//A13__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_397909_5,25.1,37,239,1e-5,52.8,DEEThydrolase,DEET hydrolase,A13,1,Biofilm,WW80_R1_DNA_Dfinal,Week4,19.1,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,286.5,NA,NA,1573974,97,0.006162744746736604
data/blast_output_non_GG/output//A14__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1288632_1,26.78,37,239,2e-7,57.4,DEEThydrolase,DEET hydrolase,A14,1,Biofilm,WW10_R2_DNA_Dfinal,Week4,20.2,PowerBiofilm DNA (MO BIO),ok,NA,303,NA,NA,1292740,77,0.005956340795519595
data/blast_output_non_GG/output//A14__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_212328_1,26.78,38,239,0.006,42.7,DEEThydrolase,DEET hydrolase,A14,1,Biofilm,WW10_R2_DNA_Dfinal,Week4,20.2,PowerBiofilm DNA (MO BIO),ok,NA,303,NA,NA,1292740,77,0.005956340795519595
data/blast_output_non_GG/output//A15__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_824856_1,28.03,37,239,1e-10,66.6,DEEThydrolase,DEET hydrolase,A15,1,Biofilm,WW00_R4_DNA_Dfinal,Week4,70.3,PowerBiofilm DNA (MO BIO),ok,NA,1054.5,NA,NA,1921388,109,0.005672982239922389
data/blast_output_non_GG/output//A15__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_2181380_2,23.85,57,239,6e-4,47.4,DEEThydrolase,DEET hydrolase,A15,1,Biofilm,WW00_R4_DNA_Dfinal,Week4,70.3,PowerBiofilm DNA (MO BIO),ok,NA,1054.5,NA,NA,1921388,109,0.005672982239922389
data/blast_output_non_GG/output//A19__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1748387_2,27.62,38,239,3e-13,74.7,DEEThydrolase,DEET hydrolase,A19,1,Wastewater,BT_WW_DNA_W3,Week3,42.6,PowerBiofilm DNA (MO BIO),ok,NA,639,NA,NA,2080831,147,0.007064485294577023
data/blast_output_non_GG/output//C142__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_439671_1,25.1,37,239,8e-6,52.8,DEEThydrolase,DEET hydrolase,C142,2,Biofilm,WW80_R1_DNA_D29,Day29,198.57,Dneasy PowerBiofilm (QIAGEN),ok,NA,2978.5499999999997,NA,NA,1930487,135,0.006993054084280288
data/blast_output_non_GG/output//C143__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_109268_1,23.85,37,239,0.003,44.3,DEEThydrolase,DEET hydrolase,C143,2,Biofilm,WW80UF_R1_DNA_D29,Day29,105.38,Dneasy PowerBiofilm (QIAGEN),ok,NA,1580.6999999999998,NA,NA,1205958,56,0.004643611137369627
data/blast_output_non_GG/output//C147__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_796847_1,25.94,37,239,1e-7,57.8,DEEThydrolase,DEET hydrolase,C147,2,Biofilm,WW00_R2_DNA_D29,Day29,146.18,Dneasy PowerBiofilm (QIAGEN),ok,NA,2192.7000000000003,NA,NA,1383306,59,0.004265144516108511
data/blast_output_non_GG/output//C155__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_2397876_3,23.85,57,239,5e-4,47.4,DEEThydrolase,DEET hydrolase,C155,2,Biofilm,WW00_R3_DNA_D29,Day29,118.29,Dneasy PowerBiofilm (QIAGEN),ok,NA,1774.3500000000001,NA,NA,1734598,76,0.004381418634173451
data/blast_output_non_GG/output//C155__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1350138_1,26.36,37,239,4e-8,59.7,DEEThydrolase,DEET hydrolase,C155,2,Biofilm,WW00_R3_DNA_D29,Day29,118.29,Dneasy PowerBiofilm (QIAGEN),ok,NA,1774.3500000000001,NA,NA,1734598,76,0.004381418634173451
data/blast_output_non_GG/output//C155__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1501115_1,23.85,37,239,4e-5,49.7,DEEThydrolase,DEET hydrolase,C155,2,Biofilm,WW00_R3_DNA_D29,Day29,118.29,Dneasy PowerBiofilm (QIAGEN),ok,NA,1774.3500000000001,NA,NA,1734598,76,0.004381418634173451
data/blast_output_non_GG/output//C155__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1176073_1,26.78,38,239,0.099,39.7,DEEThydrolase,DEET hydrolase,C155,2,Biofilm,WW00_R3_DNA_D29,Day29,118.29,Dneasy PowerBiofilm (QIAGEN),ok,NA,1774.3500000000001,NA,NA,1734598,76,0.004381418634173451
data/blast_output_non_GG/output//C167__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_933720_1,27.62,38,239,2e-13,75.5,DEEThydrolase,DEET hydrolase,C167,2,Wastewater,BT_WW_DNA_D16,D16,385.3,Dneasy PowerBiofilm (QIAGEN),ok,NA,5779.5,NA,NA,1775328,152,0.008561798157861534
data/blast_output_non_GG/output//C168__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1082292_1,27.2,38,239,5e-13,73.9,DEEThydrolase,DEET hydrolase,C168,2,Wastewater,BT_WW_DNA_D18,D18,405.21,Dneasy PowerBiofilm (QIAGEN),ok,NA,6078.15,NA,NA,1747742,161,0.00921188596486209
data/blast_output_non_GG/output//C208__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_48434_3,26.36,37,239,7e-8,58.5,DEEThydrolase,DEET hydrolase,C208,2,Filtrated_wastewater,BT_UF_DNA_D28,D28,14.42,Dneasy PowerBiofilm (QIAGEN),ok,NA,216.3,x,NA,1453195,103,0.0070878306077298645
data/blast_output_non_GG/output//A02__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_47437_2,26.89,38,238,3e-8,60.1,DEEThydrolase,DEET hydrolase,A02,1,Biofilm,WW80_R2_DNA_Dfinal,Week4,20.4,PowerBiofilm DNA (MO BIO),ok,NA,306,NA,NA,1761903,98,0.005562167724329887
data/blast_output_non_GG/output//A02__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_930317_1,25.21,37,238,1e-7,57.8,DEEThydrolase,DEET hydrolase,A02,1,Biofilm,WW80_R2_DNA_Dfinal,Week4,20.4,PowerBiofilm DNA (MO BIO),ok,NA,306,NA,NA,1761903,98,0.005562167724329887
data/blast_output_non_GG/output//A02__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_333445_1,25.63,37,238,2e-7,57,DEEThydrolase,DEET hydrolase,A02,1,Biofilm,WW80_R2_DNA_Dfinal,Week4,20.4,PowerBiofilm DNA (MO BIO),ok,NA,306,NA,NA,1761903,98,0.005562167724329887
data/blast_output_non_GG/output//A05__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_884489_1,25.63,37,238,4e-9,62.4,DEEThydrolase,DEET hydrolase,A05,1,Biofilm,WW10_R1_DNA_Dfinal,Week4,17.9,PowerBiofilm DNA (MO BIO),ok,NA,268.5,NA,NA,1025785,28,0.0027296168300374834
data/blast_output_non_GG/output//A05__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_730241_1,23.95,37,238,9e-6,51.6,DEEThydrolase,DEET hydrolase,A05,1,Biofilm,WW10_R1_DNA_Dfinal,Week4,17.9,PowerBiofilm DNA (MO BIO),ok,NA,268.5,NA,NA,1025785,28,0.0027296168300374834
data/blast_output_non_GG/output//A07__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1180757_2,23.53,37,238,1e-4,49.3,DEEThydrolase,DEET hydrolase,A07,1,Biofilm,WW00_R3_DNA_Dfinal,Week4,19.4,PowerBiofilm DNA (MO BIO),ok,NA,291,NA,NA,1887308,94,0.0049806390901750005
data/blast_output_non_GG/output//A14__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_470888_1,26.05,37,238,6e-8,58.9,DEEThydrolase,DEET hydrolase,A14,1,Biofilm,WW10_R2_DNA_Dfinal,Week4,20.2,PowerBiofilm DNA (MO BIO),ok,NA,303,NA,NA,1292740,77,0.005956340795519595
data/blast_output_non_GG/output//A14__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_326811_2,23.11,37,238,5e-5,50.1,DEEThydrolase,DEET hydrolase,A14,1,Biofilm,WW10_R2_DNA_Dfinal,Week4,20.2,PowerBiofilm DNA (MO BIO),ok,NA,303,NA,NA,1292740,77,0.005956340795519595
data/blast_output_non_GG/output//A19__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_420246_1,26.47,38,238,7e-9,63.2,DEEThydrolase,DEET hydrolase,A19,1,Wastewater,BT_WW_DNA_W3,Week3,42.6,PowerBiofilm DNA (MO BIO),ok,NA,639,NA,NA,2080831,147,0.007064485294577023
data/blast_output_non_GG/output//C141__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1113667_1,26.05,37,238,6e-8,57.4,DEEThydrolase,DEET hydrolase,C141,2,Biofilm,WW30_R1_DNA_D29,Day29,289.48,Dneasy PowerBiofilm (QIAGEN),ok,NA,4342.200000000001,NA,NA,1386999,117,0.008435478324065122
data/blast_output_non_GG/output//C141__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_391789_1,24.79,37,238,3e-4,47.4,DEEThydrolase,DEET hydrolase,C141,2,Biofilm,WW30_R1_DNA_D29,Day29,289.48,Dneasy PowerBiofilm (QIAGEN),ok,NA,4342.200000000001,NA,NA,1386999,117,0.008435478324065122
data/blast_output_non_GG/output//C142__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1952933_1,25.63,37,238,2e-5,52,DEEThydrolase,DEET hydrolase,C142,2,Biofilm,WW80_R1_DNA_D29,Day29,198.57,Dneasy PowerBiofilm (QIAGEN),ok,NA,2978.5499999999997,NA,NA,1930487,135,0.006993054084280288
data/blast_output_non_GG/output//C143__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1054369_2,26.89,38,238,3e-8,58.5,DEEThydrolase,DEET hydrolase,C143,2,Biofilm,WW80UF_R1_DNA_D29,Day29,105.38,Dneasy PowerBiofilm (QIAGEN),ok,NA,1580.6999999999998,NA,NA,1205958,56,0.004643611137369627
data/blast_output_non_GG/output//C145__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1451217_1,24.79,37,238,6e-4,46.6,DEEThydrolase,DEET hydrolase,C145,2,Biofilm,WW30UF_R1_DNA_D29,Day29,180.44,Dneasy PowerBiofilm (QIAGEN),ok,NA,2706.6,NA,NA,1601511,83,0.005182605676764007
data/blast_output_non_GG/output//C147__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1301625_2,25.63,38,238,4e-8,58.9,DEEThydrolase,DEET hydrolase,C147,2,Biofilm,WW00_R2_DNA_D29,Day29,146.18,Dneasy PowerBiofilm (QIAGEN),ok,NA,2192.7000000000003,NA,NA,1383306,59,0.004265144516108511
data/blast_output_non_GG/output//C147__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_344233_1,24.37,37,238,4e-6,53.1,DEEThydrolase,DEET hydrolase,C147,2,Biofilm,WW00_R2_DNA_D29,Day29,146.18,Dneasy PowerBiofilm (QIAGEN),ok,NA,2192.7000000000003,NA,NA,1383306,59,0.004265144516108511
data/blast_output_non_GG/output//C147__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_93377_3,24.79,37,238,4e-4,46.6,DEEThydrolase,DEET hydrolase,C147,2,Biofilm,WW00_R2_DNA_D29,Day29,146.18,Dneasy PowerBiofilm (QIAGEN),ok,NA,2192.7000000000003,NA,NA,1383306,59,0.004265144516108511
data/blast_output_non_GG/output//C155__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_646742_1,22.69,37,238,3e-4,47.4,DEEThydrolase,DEET hydrolase,C155,2,Biofilm,WW00_R3_DNA_D29,Day29,118.29,Dneasy PowerBiofilm (QIAGEN),ok,NA,1774.3500000000001,NA,NA,1734598,76,0.004381418634173451
data/blast_output_non_GG/output//C158__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_834461_4,24.79,57,238,5e-4,47.4,DEEThydrolase,DEET hydrolase,C158,2,Biofilm,WW00_R4_DNA_D29,Day29,78.17,Dneasy PowerBiofilm (QIAGEN),ok,NA,1172.55,NA,NA,1781863,71,0.003984593652822916
